"Li, YC; He, SM; He, ZX; Li, MH; Yang, YX; Pang, JX; Zhang, XJ; Chow, KV; Zhou, QY; Duan, W; Zhou, ZW; Yang, TX; Huang, GH; Liu, AB; Qiu, JX; Liu, JP; Zhou, SF","[Li, Yan-Cong] Southern Med Univ, Xiaolan Hosp, Dept Resp Med, Zhongshan 528415, Guangdong, Peoples R China; [Li, Yan-Cong; Li, Minghua; Chow, Kevin; Zhou, Qingyu; Zhou, Zhi-Wei; Zhou, Shu-Feng] Univ S Florida, Coll Pharm, Dept Pharmaceut Sci, Tampa, FL 33612 USA; [He, Shu-Ming] Southern Med Univ, Xiaolan Hosp, Dept Obstet & Gynecol, Zhongshan 528415, Guangdong, Peoples R China; [Zhou, Shu-Feng] Guiyang Med Univ, Stem Cell & Tissue Engn Res Ctr, Guizhou Prov Key Lab Regenerat Med, Guiyang 550004, Guizhou, Peoples R China; [Zhou, Shu-Feng] Guiyang Med Univ, Sino US Joint Lab Med Sci, Guiyang 550004, Guizhou, Peoples R China; [Yang, Yinxue] Ningxia Med Univ, Dept Hepatobiliary Surg, Gen Hosp, Yinchuan City 750004, Ningxia Hui Aut, Peoples R China; [Pang, Jian-Xin] Southern Med Univ, Sch Pharmaceut Sci, Ctr Drug Evaluat & Res, Guangzhou 510515, Guangdong, Peoples R China; [Zhang, Xueji] Univ Sci & Technol Beijing, Res Ctr Bioengn & Sensing Technol, Beijing 100083, Peoples R China; [Duan, Wei] Deakin Univ, Sch Med, Geelong, Vic 3217, Australia; [Yang, Tianxin] Univ Utah, Dept Internal Med, Salt Lake City, UT 84112 USA; [Yang, Tianxin] Salt Lake Vet Affairs Med Ctr, Salt Lake City, UT 84112 USA; [Huang, Gui-Hua] Guangxi Tradit Chinese Med Univ, Dept Gastroenterol, Affiliated Hosp 1, Nanning, Guangxi Zhuang 530011, Peoples R China; [Liu, Aibing] Chinese Peoples Armed Police Forces CAPF, Gen Hosp, Med Res Ctr, Beijing 100039, Peoples R China; [Qiu, Jia-Xuan] Nanchang Univ, Dept Oral & Maxillofacial Surg, Affiliated Hosp 1, Nanchang 330006, Jiangxi, Peoples R China; [Liu, Jun-Ping] Hangzhou Normal Univ, Inst Ageing Res, Sch Med, Hangzhou, Zhejiang, Peoples R China; [Liu, Jun-Ping] Monash Univ, Cent Clin Sch, Dept Immunol, Prahran, Vic, Australia; [Liu, Jun-Ping] Univ Melbourne, Dept Genet, Parkville, Vic 3052, Australia",0304-3835,2014,
"Li, G; Wang, HQ; Wang, LH; Chen, RP; Liu, JP","[Li, Guo; Wang, Hui-qian; Wang, Li-hui; Chen, Ru-ping; Liu, Jun-ping] Hangzhou Normal Univ, Sch Med, Inst Aging Res, Hangzhou, Zhejiang, Peoples R China",1932-6203,2014,
"Xing, CY; Guan, JP; Li, YJ; Li, JY","[Xing, Chenyang; Guan, Jipeng; Li, Yongjin] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Xing, Chenyang; Li, Jingye] Chinese Acad Sci, Shanghai Inst Appl Phys, TMSR Res Ctr, Shanghai 201800, Peoples R China; [Xing, Chenyang; Li, Jingye] Chinese Acad Sci, Shanghai Inst Appl Phys, Key Lab Nucl Radiat & Nucl Energy Technol, Shanghai 201800, Peoples R China; [Xing, Chenyang] Univ Chinese Acad Sci, Beijing 100049, Peoples R China",1944-8244,2014,
"Xu, XF; Jiao, WH; Zhou, N; Li, YK; Chen, B; Cao, C; Dai, JH; Bangura, AF; Cao, GH","[Xu, Xiaofeng; Zhou, N.; Li, Y. K.; Chen, B.; Cao, C.; Dai, Jianhui] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Jiao, W. H.; Cao, Guanghan] Zhejiang Univ, State Key Lab Silicon Mat, Hangzhou 310027, Zhejiang, Peoples R China; [Jiao, W. H.; Cao, Guanghan] Zhejiang Univ, Dept Phys, Hangzhou 310027, Zhejiang, Peoples R China; [Chen, B.] Univ Shanghai Sci & Technol, Dept Phys, Shanghai, Peoples R China; [Bangura, A. F.] RIKEN Inst Phys & Chem Res, Wako, Saitama 3510198, Japan",1098-0121,2014,
"Qin, XL; Cho, SY; Wang, L","[Qin, Xiaolong] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China; [Cho, Sun Young] Gyeongsang Natl Univ, Dept Math, Jinju 6660701, South Korea; [Wang, Lin] Yunnan Univ Finance & Econ, Coll Stat & Math, Kunming 650221, Peoples R China",1687-1812,2014,
"Yang, Y; Wang, WS; Liu, JG; Chen, H; Dai, JH; Wang, QH","[Yang, Yang; Wang, Wan-Sheng; Liu, Jin-Guo; Wang, Qiang-Hua] Nanjing Univ, Natl Lab Solid State Microstruct, Nanjing 210093, Jiangsu, Peoples R China; [Yang, Yang; Wang, Wan-Sheng; Liu, Jin-Guo; Wang, Qiang-Hua] Nanjing Univ, Sch Phys, Nanjing 210093, Jiangsu, Peoples R China; [Chen, Hua] Zhejiang Univ, Zhejiang Inst Modern Phys, Hangzhou 310027, Peoples R China; [Chen, Hua] Zhejiang Univ, Dept Phys, Hangzhou 310027, Peoples R China; [Dai, Jian-Hui] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China",1098-0121,2014,
"Gu, F","[Gu, Feng] Hangzhou Normal Univ, Inst Appl Math, Hangzhou 310036, Zhejiang, Peoples R China; [Gu, Feng] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China",1687-1812,2014,
"Xing, CY; Zheng, X; Xu, LQ; Jia, JJ; Ren, J; Li, YJ","[Xing, Chenyang; Zheng, Xin; Li, Yongjin] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Xu, Liqun; Jia, Jijun; Ren, Jie] Shangyu Java Macromol Mat Co Ltd, Hangzhou 312367, Zhejiang, Peoples R China",0888-5885,2014,
"Wang, L; Shui, XX; Zheng, X; You, JC; Li, YJ","[Wang, Lian; Shui, Xiaoxue; Zheng, Xin; You, Jichun; Li, Yongjin] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China",0266-3538,2014,
"Pei, XB; Zeng, YX; He, R; Li, ZJ; Tian, LY; Wang, J; Wan, QB; Li, XY; Bao, H","[Pei, Xibo; Zeng, Yongxiang; He, Rui; Li, Zhongjie; Tian, Lingyang; Wang, Jian; Wan, Qianbing; Li, Xiaoyu] Sichuan Univ, West China Hosp Stomatol, State Key Lab Oral Dis, Chengdu 610041, Peoples R China; [Pei, Xibo; Zeng, Yongxiang; Li, Zhongjie; Tian, Lingyang; Wang, Jian; Wan, Qianbing] Sichuan Univ, West China Hosp Stomatol, Dept Prosthodont, Chengdu 610041, Peoples R China; [He, Rui] Hangzhou Normal Univ, Affiliated Hosp, Dept Stomatol, Hangzhou 310015, Zhejiang, Peoples R China; [Bao, Hong] Hosp Chengdu Off Peoples Govt Tibetan Autonomous, Dept Stomatol, Chengdu 610000, Peoples R China",0169-4332,2014,
"Wang, P; Zhou, T; Han, XP; Wang, BH","[Wang, Peng; Han, Xiao-Pu] HangZhou Normal Univ, Inst Informat Econ, Hangzhou 310036, Zhejiang, Peoples R China; [Wang, Peng; Han, Xiao-Pu] HangZhou Normal Univ, Alibaba Business Coll, Hangzhou 310036, Zhejiang, Peoples R China; [Wang, Peng] Alibaba Grp Res Ctr, Hangzhou 310036, Zhejiang, Peoples R China; [Wang, Peng] Renmin Univ China, Sch Business, Beijing 100872, Peoples R China; [Zhou, Tao] Univ Elect Sci & Technol China, Web Sci Ctr, Chengdu 610054, Peoples R China; [Wang, Bing-Hong] Univ Sci & Technol China, Dept Modern Phys, Hefei 230026, Peoples R China; [Wang, Bing-Hong] Shanghai Univ Sci & Technol, Res Ctr Complex Syst Sci, Shanghai 200093, Peoples R China; [Wang, Bing-Hong] Shanghai Acad Syst Sci, Shanghai 200093, Peoples R China",0378-4371,2014,
"Li, CY; Qian, CJ; Yang, QH; Luo, MB","[Li, Chao-Yang] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Qian, Chang-Ji] Wenzhou Univ, Dept Phys, Wenzhou 325035, Peoples R China; [Yang, Qing-Hui; Luo, Meng-Bo] Zhejiang Univ, Dept Phys, Hangzhou 310027, Zhejiang, Peoples R China",0021-9606,2014,
"Huang, YX; Lu, YY","[Huang, Yuexia] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China; [Lu, Ya Yan] City Univ Hong Kong, Dept Math, Kowloon, Hong Kong, Peoples R China",0950-0340,2014,
"Liu, JH; Zhang, ZK; Chen, LJ; Liu, C; Yang, CC; Wang, XQ","[Liu, Jin-Hu; Chen, Lingjiao; Yang, Chengcheng] Univ Elect Sci & Technol China, Web Sci Ctr, Chengdu 610054, Peoples R China; [Liu, Jin-Hu; Zhang, Zi-Ke; Chen, Lingjiao; Liu, Chuang] Hangzhou Normal Univ, Inst Informat Econ, Hangzhou, Zhejiang, Peoples R China; [Liu, Jin-Hu; Zhang, Zi-Ke; Chen, Lingjiao; Liu, Chuang] Hangzhou Normal Univ, Alibaba Res Ctr Complex Sci, Hangzhou, Peoples R China; [Wang, Xueqi] Second Mil Med Univ, Shanghai Changzheng Hosp, Div Translat Med, Shanghai, Peoples R China",1932-6203,2014,
"Ablikim, M; Achasov, MN; Ai, XC; Albayrak, O; Albrecht, M; Ambrose, DJ; An, FF; An, Q; Bai, JZ; Ferroli, RB; Ban, Y; Bennett, JV; Bertani, M; Bian, JM; Boger, E; Bondarenko, O; Boyko, I; Braun, S; Briere, RA; Cai, H; Cai, X; Cakir, O; Calcaterra, A; Cao, GF; Cetin, SA; Chang, JF; Chelkov, G; Chen, G; Chen, HS; Chen, JC; Chen, ML; Chen, SJ; Chen, X; Chen, XR; Chen, YB; Cheng, HP; Chu, XK; Chu, YP; Cronin-Hennessy, D; Dai, HL; Dai, JP; Dedovich, D; Deng, ZY; Denig, A; Denysenko, I; Destefanis, M; Ding, WM; Ding, Y; Dong, C; Dong, J; Dong, LY; Dong, MY; Du, SX; Fan, JZ; Fang, J; Fang, SS; Fang, Y; Fava, L; Feng, CQ; Fu, CD; Fuks, O; Gao, Q; Gao, Y; Geng, C; Goetzen, K; Gong, WX; Gradl, W; Greco, M; Gu, MH; Gu, YT; Guan, YH; Guo, AQ; Guo, LB; Guo, T; Guo, YP; Han, YL; Harris, FA; He, KL; He, M; He, ZY; Held, T; Heng, YK; Hou, ZL; Hu, C; Hu, HM; Hu, JF; Hu, T; Huang, GM; Huang, GS; Huang, HP; Huang, JS; Huang, L; Huang, XT; Huang, Y; Hussain, T; Ji, CS; Ji, Q; Ji, QP; Ji, XB; Ji, XL; Jiang, LL; Jiang, LW; Jiang, XS; Jiao, JB; Jiao, Z; Jin, DP; Jin, S; Johansson, T; Kalantar-Nayestanaki, N; Kang, XL; Kang, XS; Kavatsyuk, M; Kloss, B; Kopf, B; Kornicer, M; Kuehn, W; Kupsc, A; Lai, W; Lange, JS; Lara, M; Larin, P; Leyhe, M; Li, CH; Li, C; Li, C; Li, D; Li, DM; Li, F; Li, G; Li, HB; Li, JC; Li, K; Li, K; Li, L; Li, PR; Li, QJ; Li, T; Li, WD; Li, WG; Li, XL; Li, XN; Li, XQ; Li, ZB; Liang, H; Liang, YF; Liang, YT; Lin, DX; Liu, BJ; Liu, CL; Liu, CX; Liu, FH; Liu, F; Liu, F; Liu, HB; Liu, HH; Liu, HM; Liu, J; Liu, JP; Liu, K; Liu, KY; Liu, PL; Liu, Q; Liu, SB; Liu, X; Liu, YB; Liu, ZA; Liu, ZQ; Liu, ZQ; Loehner, H; Lou, XC; Lu, GR; Lu, HJ; Lu, HL; Lu, JG; Lu, XR; Lu, Y; Lu, YP; Luo, CL; Luo, MX; Luo, T; Luo, XL; Lv, M; Ma, FC; Ma, HL; Ma, QM; Ma, S; Ma, T; Ma, XY; Maas, FE; Maggiora, M; Malik, QA; Mao, YJ; Mao, ZP; Messchendorp, JG; Min, J; Min, TJ; Mitchell, RE; Mo, XH; Mo, YJ; Moeini, H; Morales, CM; Moriya, K; Muchnoi, NY; Muramatsu, H; Nefedov, Y; Nikolaev, IB; Ning, Z; Nisar, S; Niu, XY; Olsen, SL; Ouyang, Q; Pacetti, S; Pelizaeus, M; Peng, HP; Peters, K; Ping, JL; Ping, RG; Poling, R; Qin, N; Qi, M; Qian, S; Qiao, CF; Qin, LQ; Qin, XS; Qin, Y; Qin, ZH; Qiu, JF; Rashid, KH; Redmer, CF; Ripka, M; Rong, G; Ruan, XD; Sarantsev, A; Schoenning, K; Schumann, S; Shan, W; Shao, M; Shen, CP; Shen, XY; Sheng, HY; Shepherd, MR; Song, WM; Song, XY; Spataro, S; Spruck, B; Sun, GX; Sun, JF; Sun, SS; Sun, YJ; Sun, YZ; Sun, ZJ; Sun, ZT; Tang, CJ; Tang, X; Tapan, I; Thorndike, EH; Toth, D; Ullrich, M; Uman, I; Varner, GS; Wang, B; Wang, D; Wang, DY; Wang, K; Wang, LL; Wang, LS; Wang, M; Wang, P; Wang, PL; Wang, QJ; Wang, SG; Wang, W; Wang, XF; Wang, YD; Wang, YF; Wang, YQ; Wang, Z; Wang, ZG; Wang, ZH; Wang, ZY; Wei, DH; Wei, JB; Weidenkaff, P; Wen, SP; Werner, M; Wiedner, U; Wolke, M; Wu, LH; Wu, N; Wu, Z; Xia, LG; Xia, Y; Xiao, D; Xiao, ZJ; Xie, YG; Xiu, QL; Xu, GF; Xu, L; Xu, QJ; Xu, QN; Xu, XP; Xue, Z; Yan, L; Yan, WB; Yan, WC; Yan, YH; Yang, HX; Yang, L; Yang, Y; Yang, YX; Ye, H; Ye, M; Ye, MH; Yu, BX; Yu, CX; Yu, HW; Yu, JS; Yu, SP; Yuan, CZ; Yuan, WL; Yuan, Y; Zafar, AA; Zallo, A; Zang, SL; Zeng, Y; Zhang, BX; Zhang, BY; Zhang, C; Zhang, CB; Zhang, CC; Zhang, DH; Zhang, HH; Zhang, HY; Zhang, JJ; Zhang, JQ; Zhang, JW; Zhang, JY; Zhang, JZ; Zhang, SH; Zhang, XJ; Zhang, XY; Zhang, Y; Zhang, YH; Zhang, ZH; Zhang, ZP; Zhang, ZY; Zhao, G; Zhao, JW; Zhao, L; Zhao, L; Zhao, MG; Zhao, Q; Zhao, QW; Zhao, SJ; Zhao, TC; Zhao, XH; Zhao, YB; Zhao, ZG; Zhemchugov, A; Zheng, B; Zheng, JP; Zheng, YH; Zhong, B; Zhou, L; Zhou, L; Zhou, X; Zhou, XK; Zhou, XR; Zhou, XY; Zhu, K; Zhu, KJ; Zhu, XL; Zhu, YC; Zhu, YS; Zhu, ZA; Zhuang, J; Zou, BS; Zou, JH","[Ablikim, M.; Ai, X. C.; An, F. F.; Bai, J. Z.; Cai, X.; Cao, G. F.; Chang, J. F.; Chen, G.; Chen, H. S.; Chen, J. C.; Chen, M. L.; Chen, X.; Chen, Y. B.; Chu, Y. P.; Dai, H. L.; Dai, J. P.; Deng, Z. Y.; Dong, J.; Dong, L. Y.; Dong, M. Y.; Fang, J.; Fang, S. S.; Fang, Y.; Fu, C. D.; Gao, Q.; Gong, W. X.; Gu, M. H.; Guan, Y. H.; Han, Y. L.; He, K. L.; He, M.; Heng, Y. K.; Hou, Z. L.; Hu, H. M.; Hu, T.; Huang, L.; Ji, Q.; Ji, X. B.; Ji, X. L.; Jiang, L. L.; Jiang, X. S.; Jin, D. P.; Jin, S.; Kang, X. L.; Lai, W.; Li, C. H.; Li, F.; Li, G.; Li, H. B.; Li, J. C.; Li, Lei; Li, Q. J.; Li, W. D.; Li, W. G.; Li, X. N.; Liu, B. J.; Liu, C. X.; Liu, Fang; Liu, H. M.; Liu, J.; Liu, Z. A.; Liu, Zhiqiang; Lou, X. C.; Lu, H. L.; Lu, J. G.; Lu, Y.; Lu, Y. P.; Luo, X. L.; Lv, M.; Ma, H. L.; Ma, Q. M.; Ma, S.; Ma, T.; Ma, X. Y.; Mao, Z. P.; Min, J.; Min, T. J.; Mo, X. H.; Ning, Z.; Niu, X. Y.; Ouyang, Q.; Ping, R. G.; Qian, S.; Qin, X. S.; Qin, Z. H.; Qiu, J. F.; Rong, G.; Shen, X. Y.; Sheng, H. Y.; Song, W. M.; Song, X. Y.; Sun, G. X.; Sun, S. S.; Sun, Y. Z.; Sun, Z. J.; Tang, X.; Wang, K.; Wang, L. L.; Wang, L. S.; Wang, P.; Wang, P. L.; Wang, Q. J.; Wang, W.; Wang, Y. F.; Wang, Z.; Wang, Z. G.; Wang, Z. Y.; Wen, S. P.; Wu, L. H.; Wu, N.; Wu, Z.; Xiao, D.; Xie, Y. G.; Xiu, Q. L.; Xu, G. F.; Xu, L.; Xue, Z.; Yang, H. X.; Ye, H.; Ye, M.; Yu, B. X.; Yuan, C. Z.; Yuan, Y.; Zhang, B. X.; Zhang, B. Y.; Zhang, C. C.; Zhang, D. H.; Zhang, H. Y.; Zhang, J. J.; Zhang, J. Q.; Zhang, J. W.; Zhang, J. Y.; Zhang, J. Z.; Zhang, S. H.; Zhang, X. J.; Zhang, Y.; Zhang, Y. H.; Zhao, G.; Zhao, J. W.; Zhao, Ling; Zhao, Q.; Zhao, Q. W.; Zhao, T. C.; Zhao, Y. B.; Zheng, J. P.; Zhou, L.; Zhou, X. Y.; Zhu, K.; Zhu, K. J.; Zhu, Y. S.; Zhu, Z. A.; Zhuang, J.; Zou, B. S.; Zou, J. H.] Inst High Energy Phys, Beijing 100049, Peoples R China; [Shen, C. P.] Beihang Univ, Beijing 100191, Peoples R China; [Albrecht, M.; Held, T.; Kopf, B.; Leyhe, M.; Pelizaeus, M.; Wiedner, U.] Ruhr Univ Bochum, D-44780 Bochum, Germany; [Albayrak, O.; Briere, R. A.; Liu, C. L.] Carnegie Mellon Univ, Pittsburgh, PA 15213 USA; [Huang, G. M.; Liu, Feng; Mo, Y. J.; Yang, Y.; Zhang, Z. H.] Cent China Normal Univ, Wuhan 430079, Peoples R China; [Ye, M. H.] China Ctr Adv Sci & Technol, Beijing 100190, Peoples R China; [Nisar, S.] COMSATS Inst Informat Technol, Lahore 54000, Pakistan; [Achasov, M. N.; Muchnoi, N. Yu.; Nikolaev, I. B.] GI Budker Inst Nucl Phys SB RAS BINP, Novosibirsk 630090, Russia; [Goetzen, K.; Peters, K.] GSI Helmholtzctr Heavy Ion Res GmbH, D-64291 Darmstadt, Germany; [Wei, D. H.; Yang, Y. X.] Guangxi Normal Univ, Guilin 541004, Peoples R China; [Gu, Y. T.; Liu, H. B.; Ruan, X. D.] Guangxi Univ, Nanning 530004, Peoples R China; [Li, K.; Xu, Q. J.] Hangzhou Normal Univ, Hangzhou 310036, Zhejiang, Peoples R China; [Larin, P.; Lin, D. X.; Maas, F. E.; Morales, C. Morales] Helmholtz Inst Mainz, D-55099 Mainz, Germany; [Huang, J. S.; Lu, G. R.; Sun, J. F.] Henan Normal Univ, Xinxiang 453007, Peoples R China; [Liu, H. H.] Henan Univ Sci & Technol, Luoyang 471003, Peoples R China; [Cheng, H. P.; Jiao, Z.; Lu, H. J.] Huangshan Coll, Huangshan 245000, Peoples R China; [Li, D.; Xia, Y.; Yan, Y. H.; Zeng, Y.; Zhang, C. B.] Hunan Univ, Changsha 410082, Hunan, Peoples R China; [Bennett, J. V.; Lara, M.; Mitchell, R. E.; Moriya, K.; Shepherd, M. R.] Indiana Univ, Bloomington, IN 47405 USA; [Ferroli, R. Baldini; Bertani, M.; Calcaterra, A.; Wang, Y. D.; Zallo, A.] INFN Lab Nazl Frascati, I-00044 Frascati, Italy; [Pacetti, S.] Ist Nazl Fis Nucl, I-06100 Perugia, Italy; [Pacetti, S.] Univ Perugia, I-06100 Perugia, Italy; [Denig, A.; Gradl, W.; Guo, Y. P.; Kloss, B.; Liu, Zhiqing; Redmer, C. F.; Ripka, M.; Schumann, S.; Wang, Y. Q.; Weidenkaff, P.] Johannes Gutenberg Univ Mainz, D-55099 Mainz, Germany; [Boger, E.; Boyko, I.; Chelkov, G.; Dedovich, D.; Denysenko, I.; Fuks, O.; Nefedov, Y.; Sarantsev, A.; Zhemchugov, A.] Joint Inst Nucl Res, Dubna 141980, Moscow Region, Russia; [Bondarenko, O.; Kalantar-Nayestanaki, N.; Kavatsyuk, M.; Loehner, H.; Messchendorp, J. G.; Moeini, H.] Univ Groningen, KVI, NL-9747 AA Groningen, Netherlands; [Chen, X. R.; Liu, X.; Yu, J. S.] Lanzhou Univ, Lanzhou 730000, Peoples R China; [Ding, Y.; Liu, K. Y.; Ma, F. C.] Liaoning Univ, Shenyang 110036, Peoples R China; [Guo, L. B.; Guo, T.; Hu, C.; Luo, C. L.; Ping, J. L.; Xiao, Z. J.; Zhong, B.] Nanjing Normal Univ, Nanjing 210023, Jiangsu, Peoples R China; [Chen, S. J.; Huang, Y.; Qi, M.; Yuan, W. L.; Zang, S. L.; Zhang, C.; Zhao, X. H.] Nanjing Univ, Nanjing 210093, Jiangsu, Peoples R China; [Dong, C.; Guo, A. Q.; He, Z. Y.; Ji, Q. P.; Kang, X. S.; Li, X. Q.; Liu, Y. B.; Wang, B.; Yu, C. X.; Zhao, M. G.; Zhou, Li] Nankai Univ, Tianjin 300071, Peoples R China; [Ban, Y.; Chu, X. K.; Mao, Y. J.; Qin, Y.; Shan, W.; Wang, D.; Wang, D. Y.; Wang, S. G.; Wei, J. B.; Yu, H. W.] Peking Univ, Beijing 100871, Peoples R China; [Olsen, S. L.] Seoul Natl Univ, Seoul 151747, South Korea; [Ding, W. M.; Huang, X. T.; Jiao, J. B.; Li, K.; Li, T.; Li, X. L.; Liu, P. L.; Qin, L. Q.; Wang, M.; Yu, S. P.; Zhang, X. Y.] Shandong Univ, Jinan 250100, Peoples R China; [Liu, F. H.] Shanxi Univ, Taiyuan 030006, Peoples R China; [Liang, Y. F.; Tang, C. J.] Sichuan Univ, Chengdu 610064, Peoples R China; [Xu, X. P.] Soochow Univ, Suzhou 215006, Peoples R China; [Li, Z. B.; Zhang, H. H.] Sun Yat Sen Univ, Guangzhou 510275, Guangdong, Peoples R China; [Fan, J. Z.; Gao, Y.; Liu, K.; Wang, X. F.; Xia, L. G.; Zhu, X. L.] Tsinghua Univ, Beijing 100084, Peoples R China; [Cakir, O.] Ankara Univ, Dogol Caddesi, TR-06100 Ankara, Turkey; [Cetin, S. A.; Uman, I.] Dogus Univ, TR-34722 Istanbul, Turkey; [Tapan, I.] Uludag Univ, TR-16059 Bursa, Turkey; [Braun, S.; Hu, J. F.; Kuehn, W.; Lange, J. S.; Liang, Y. T.; Spruck, B.; Ullrich, M.; Werner, M.] Univ Giessen, D-35392 Giessen, Germany; [Li, P. R.; Liu, Q.; Lu, X. R.; Qiao, C. F.; Xu, Q. N.; Zheng, Y. H.; Zhou, X. K.] Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Harris, F. A.; Kornicer, M.; Luo, T.; Varner, G. S.] Univ Hawaii, Honolulu, HI 96822 USA; [Bian, J. M.; Cronin-Hennessy, D.; Muramatsu, H.; Poling, R.; Toth, D.] Univ Minnesota, Minneapolis, MN 55455 USA; [Ambrose, D. J.; Thorndike, E. H.] Univ Rochester, Rochester, NY 14627 USA; [An, Q.; Feng, C. Q.; Geng, C.; Huang, G. S.; Ji, C. S.; Li, Cheng; Li, Cui; Liang, H.; Liu, S. B.; Peng, H. P.; Shao, M.; Sun, Y. J.; Sun, Z. T.; Wang, Z. H.; Yan, L.; Yan, W. B.; Yan, W. C.; Zhang, Z. P.; Zhao, Lei; Zhao, Z. G.; Zhou, X. R.; Zhu, Y. C.] Univ Sci & Technol China, Hefei 230026, Peoples R China; [Zheng, B.] Univ South China, Hengyang 421001, Peoples R China; [Hussain, T.; Malik, Q. A.; Rashid, K. H.; Zafar, A. A.] Univ Punjab, Lahore 54590, Pakistan; [Destefanis, M.; Greco, M.; Maggiora, M.; Spataro, S.] Univ Turin, I-10125 Turin, Italy; [Fava, L.] Univ Piemonte Orientale, I-15121 Alessandria, Italy; [Destefanis, M.; Fava, L.; Greco, M.; Maggiora, M.; Spataro, S.] Ist Nazl Fis Nucl, I-10125 Turin, Italy; [Johansson, T.; Kupsc, A.; Schoenning, K.; Wolke, M.] Uppsala Univ, SE-75120 Uppsala, Sweden; [Cai, H.; Huang, H. P.; Jiang, L. W.; Liu, J. P.; Qin, N.; Yang, L.; Zhang, Z. Y.; Zhou, X.] Wuhan Univ, Wuhan 430072, Peoples R China; [Luo, M. X.] Zhejiang Univ, Hangzhou 310027, Zhejiang, Peoples R China; [Du, S. X.; Li, D. M.; Zhao, S. J.] Zhengzhou Univ, Zhengzhou 450001, Peoples R China; [Achasov, M. N.; Nikolaev, I. B.] Novosibirsk State Univ, Novosibirsk 630090, Russia; [Boger, E.; Fuks, O.; Zhemchugov, A.] Moscow Inst Phys & Technol, Moscow 141700, Russia; [Lou, X. C.] Univ Texas Dallas, Richardson, TX 75083 USA; [Sarantsev, A.] PNPI, Gatchina 188300, Russia",1550-7998,2014,
"Zhang, HJ; Jiang, XJ; Xiao, WF; Lu, LP","[Zhang, Hangjun; Jiang, Xiaojun; Xiao, Wenfeng; Lu, Liping] Hangzhou Normal Univ, Coll Life & Environm Sci, Hangzhou, Zhejiang, Peoples R China",1932-6203,2014,
"Hu, F; Mao, HY; Zhang, HJ; Wu, K; Cai, YL; He, PM","[Hu, Fang; Zhang, Hanjie; Wu, Ke; Cai, Yiliang; He, Pimo] Zhejiang Univ, Dept Phys, Hangzhou 310027, Zhejiang, Peoples R China; [Hu, Fang] Ningbo Inst Technol, Fundamental Dept, Ningbo 315100, Zhejiang, Peoples R China; [Mao, Hongying] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China",0021-9606,2014,
"Xu, YH; Zhang, WF; Yang, RL; Zou, CC; Zhao, ZY","[Xu, Yanhua; Zhang, Weifang; Yang, Rulai; Zou, Chaochun; Zhao, Zhengyan] Zhejiang Univ, Sch Med, Childrens Hosp, Dept Newborn Screening, Hangzhou 310003, Zhejiang, Peoples R China; [Xu, Yanhua; Zhang, Weifang; Zhao, Zhengyan] Zhejiang Univ, Key Lab Reprod Genet, Minist Educ, Hangzhou 310003, Zhejiang, Peoples R China; [Zou, Chaochun] Hangzhou Normal Univ, Sch Med, Hangzhou, Zhejiang, Peoples R China",1643-3750,2014,
"Chen, GF; Sheu, JS","[Chen, Gen-Fang] Hangzhou Normal Univ, Dept Comp Sci & Technol, Hangzhou 310036, Zhejiang, Peoples R China; [Sheu, Jia-Shing] Natl Taipei Univ Educ, Dept Comp Sci, Taipei 10671, Taiwan",1687-4722,2014,
